year,fips,area_name,state,studio_rent,one_bed_rent,two_bed_rent,three_bed_rent,four_bed_rent
,2301959950,"Penobscot County, ME (part) HUD Metro FMR Area",23.0,660,720,948,1176,1286
,2301960790,"Penobscot County, ME (part) HUD Metro FMR Area",23.0,660,720,948,1176,1286
,2301967160,"Penobscot County, ME (part) HUD Metro FMR Area",23.0,660,720,948,1176,1286
,2301973250,"Penobscot County, ME (part) HUD Metro FMR Area",23.0,660,720,948,1176,1286
,2301973600,"Penobscot County, ME (part) HUD Metro FMR Area",23.0,660,720,948,1176,1286
,2301974055,"Penobscot County, ME (part) HUD Metro FMR Area",23.0,660,720,948,1176,1286
,2301978015,"Penobscot County, ME (part) HUD Metro FMR Area",23.0,660,720,948,1176,1286
,2301978780,"Bangor, ME HUD Metro FMR Area",23.0,742,855,1103,1368,1671
,2301981055,"Penobscot County, ME (part) HUD Metro FMR Area",23.0,660,720,948,1176,1286
,2301985230,"Penobscot County, ME (part) HUD Metro FMR Area",23.0,660,720,948,1176,1286
,2301986305,"Penobscot County, ME (part) HUD Metro FMR Area",23.0,660,720,948,1176,1286
,2301987390,"Penobscot County, ME (part) HUD Metro FMR Area",23.0,660,720,948,1176,1286
,2302100100,"Piscataquis County, ME",23.0,611,615,767,1022,1313
,2302103740,"Piscataquis County, ME",23.0,611,615,767,1022,1313
,2302105560,"Piscataquis County, ME",23.0,611,615,767,1022,1313
,2302106400,"Piscataquis County, ME",23.0,611,615,767,1022,1313
,2302108325,"Piscataquis County, ME",23.0,611,615,767,1022,1313
,2302118195,"Piscataquis County, ME",23.0,611,615,767,1022,1313
,2302129535,"Piscataquis County, ME",23.0,611,615,767,1022,1313
,2302130095,"Piscataquis County, ME",23.0,611,615,767,1022,1313
,2302137095,"Piscataquis County, ME",23.0,611,615,767,1022,1313
,2302137970,"Piscataquis County, ME",23.0,611,615,767,1022,1313
,2302144830,"Piscataquis County, ME",23.0,611,615,767,1022,1313
,2302146020,"Piscataquis County, ME",23.0,611,615,767,1022,1313
,2302146580,"Piscataquis County, ME",23.0,611,615,767,1022,1313
,2302151105,"Piscataquis County, ME",23.0,611,615,767,1022,1313
,2302153628,"Piscataquis County, ME",23.0,611,615,767,1022,1313
,2302156765,"Piscataquis County, ME",23.0,611,615,767,1022,1313
,2302165865,"Piscataquis County, ME",23.0,611,615,767,1022,1313
,2302166950,"Piscataquis County, ME",23.0,611,615,767,1022,1313
,2302168140,"Piscataquis County, ME",23.0,611,615,767,1022,1313
,2302170655,"Piscataquis County, ME",23.0,611,615,767,1022,1313
,2302181405,"Piscataquis County, ME",23.0,611,615,767,1022,1313
,2302185710,"Piscataquis County, ME",23.0,611,615,767,1022,1313
,2302301570,"Sagadahoc County, ME HUD Metro FMR Area",23.0,744,911,1120,1472,1709
,2302303355,"Sagadahoc County, ME HUD Metro FMR Area",23.0,744,911,1120,1472,1709
,2302306260,"Sagadahoc County, ME HUD Metro FMR Area",23.0,744,911,1120,1472,1709
,2302306365,"Sagadahoc County, ME HUD Metro FMR Area",23.0,744,911,1120,1472,1709
,2302327295,"Sagadahoc County, ME HUD Metro FMR Area",23.0,744,911,1120,1472,1709
,2302358070,"Sagadahoc County, ME HUD Metro FMR Area",23.0,744,911,1120,1472,1709
,2302358515,"Sagadahoc County, ME HUD Metro FMR Area",23.0,744,911,1120,1472,1709
,2302362645,"Sagadahoc County, ME HUD Metro FMR Area",23.0,744,911,1120,1472,1709
,2302376960,"Sagadahoc County, ME HUD Metro FMR Area",23.0,744,911,1120,1472,1709
,2302381930,"Sagadahoc County, ME HUD Metro FMR Area",23.0,744,911,1120,1472,1709
,2302387460,"Sagadahoc County, ME HUD Metro FMR Area",23.0,744,911,1120,1472,1709
,2302501395,"Somerset County, ME",23.0,591,646,850,1084,1225
,2302501885,"Somerset County, ME",23.0,591,646,850,1084,1225
,2302505000,"Somerset County, ME",23.0,591,646,850,1084,1225
,2302507380,"Somerset County, ME",23.0,591,646,850,1084,1225
,2302509655,"Somerset County, ME",23.0,591,646,850,1084,1225
,2302509935,"Somerset County, ME",23.0,591,646,850,1084,1225
,2302510495,"Somerset County, ME",23.0,591,646,850,1084,1225
,2302511820,"Somerset County, ME",23.0,591,646,850,1084,1225
,2302514555,"Somerset County, ME",23.0,591,646,850,1084,1225
,2302517285,"Somerset County, ME",23.0,591,646,850,1084,1225
,2302517460,"Somerset County, ME",23.0,591,646,850,1084,1225
,2302523410,"Somerset County, ME",23.0,591,646,850,1084,1225
,2302524320,"Somerset County, ME",23.0,591,646,850,1084,1225
,2302531355,"Somerset County, ME",23.0,591,646,850,1084,1225
,2302531740,"Somerset County, ME",23.0,591,646,850,1084,1225
,2302532895,"Somerset County, ME",23.0,591,646,850,1084,1225
,2302535345,"Somerset County, ME",23.0,591,646,850,1084,1225
,2302542660,"Somerset County, ME",23.0,591,646,850,1084,1225
,2302545110,"Somerset County, ME",23.0,591,646,850,1084,1225
,2302547140,"Somerset County, ME",23.0,591,646,850,1084,1225
,2302547455,"Somerset County, ME",23.0,591,646,850,1084,1225
,2302549205,"Somerset County, ME",23.0,591,646,850,1084,1225
,2302549835,"Somerset County, ME",23.0,591,646,850,1084,1225
,2302551114,"Somerset County, ME",23.0,591,646,850,1084,1225
,2302553636,"Somerset County, ME",23.0,591,646,850,1084,1225
,2302556520,"Somerset County, ME",23.0,591,646,850,1084,1225
,2302559005,"Somerset County, ME",23.0,591,646,850,1084,1225
,2302559705,"Somerset County, ME",23.0,591,646,850,1084,1225
,2302562995,"Somerset County, ME",23.0,591,646,850,1084,1225
,2302564850,"Somerset County, ME",23.0,591,646,850,1084,1225
,2302567238,"Somerset County, ME",23.0,591,646,850,1084,1225
,2302568910,"Somerset County, ME",23.0,591,646,850,1084,1225
,2302569155,"Somerset County, ME",23.0,591,646,850,1084,1225
,2302569505,"Somerset County, ME",23.0,591,646,850,1084,1225
,2302573845,"Somerset County, ME",23.0,591,646,850,1084,1225
,2302576190,"Somerset County, ME",23.0,591,646,850,1084,1225
,2302582840,"Somerset County, ME",23.0,591,646,850,1084,1225
,2302703950,"Waldo County, ME",23.0,837,842,1041,1287,1675
,2302704125,"Waldo County, ME",23.0,837,842,1041,1287,1675
,2302707870,"Waldo County, ME",23.0,837,842,1041,1287,1675
,2302709270,"Waldo County, ME",23.0,837,842,1041,1287,1675
,2302726280,"Waldo County, ME",23.0,837,842,1041,1287,1675
,2302726420,"Waldo County, ME",23.0,837,842,1041,1287,1675
,2302735240,"Waldo County, ME",23.0,837,842,1041,1287,1675
,2302735450,"Waldo County, ME",23.0,837,842,1041,1287,1675
,2302737585,"Waldo County, ME",23.0,837,842,1041,1287,1675
,2302739055,"Waldo County, ME",23.0,837,842,1041,1287,1675
,2302739755,"Waldo County, ME",23.0,837,842,1041,1287,1675
,2302746475,"Waldo County, ME",23.0,837,842,1041,1287,1675
,2302746790,"Waldo County, ME",23.0,837,842,1041,1287,1675
,2302747245,"Waldo County, ME",23.0,837,842,1041,1287,1675
,2302752845,"Waldo County, ME",23.0,837,842,1041,1287,1675
,2302756450,"Waldo County, ME",23.0,837,842,1041,1287,1675
,2302761210,"Waldo County, ME",23.0,837,842,1041,1287,1675
,2302766565,"Waldo County, ME",23.0,837,842,1041,1287,1675
,2302766635,"Waldo County, ME",23.0,837,842,1041,1287,1675
,2302774475,"Waldo County, ME",23.0,837,842,1041,1287,1675
,2302775525,"Waldo County, ME",23.0,837,842,1041,1287,1675
,2302776610,"Waldo County, ME",23.0,837,842,1041,1287,1675
,2302777625,"Waldo County, ME",23.0,837,842,1041,1287,1675
,2302778255,"Waldo County, ME",23.0,837,842,1041,1287,1675
,2302779480,"Waldo County, ME",23.0,837,842,1041,1287,1675
,2302786760,"Waldo County, ME",23.0,837,842,1041,1287,1675
,2302900380,"Washington County, ME",23.0,635,639,841,1049,1221
,2302900660,"Washington County, ME",23.0,635,639,841,1049,1221
,2302902480,"Washington County, ME",23.0,635,639,841,1049,1221
,2302902970,"Washington County, ME",23.0,635,639,841,1049,1221
,2302903670,"Washington County, ME",23.0,635,639,841,1049,1221
,2302903810,"Washington County, ME",23.0,635,639,841,1049,1221
,2302909585,"Washington County, ME",23.0,635,639,841,1049,1221
,2302912175,"Washington County, ME",23.0,635,639,841,1049,1221
,2302912455,"Washington County, ME",23.0,635,639,841,1049,1221
,2302913610,"Washington County, ME",23.0,635,639,841,1049,1221
,2302913750,"Washington County, ME",23.0,635,639,841,1049,1221
,2302913820,"Washington County, ME",23.0,635,639,841,1049,1221
,2302914100,"Washington County, ME",23.0,635,639,841,1049,1221
,2302914940,"Washington County, ME",23.0,635,639,841,1049,1221
,2302915920,"Washington County, ME",23.0,635,639,841,1049,1221
,2302916410,"Washington County, ME",23.0,635,639,841,1049,1221
,2302916865,"Washington County, ME",23.0,635,639,841,1049,1221
,2302917355,"Washington County, ME",23.0,635,639,841,1049,1221
,2302919870,"Washington County, ME",23.0,635,639,841,1049,1221
,2302920960,"Washington County, ME",23.0,635,639,841,1049,1221
,2302921730,"Washington County, ME",23.0,635,639,841,1049,1221
,2302928660,"Washington County, ME",23.0,635,639,841,1049,1221
,2302931530,"Washington County, ME",23.0,635,639,841,1049,1221
,2302935905,"Washington County, ME",23.0,635,639,841,1049,1221
,2302936010,"Washington County, ME",23.0,635,639,841,1049,1221
,2302941610,"Washington County, ME",23.0,635,639,841,1049,1221
,2302941960,"Washington County, ME",23.0,635,639,841,1049,1221
,2302942100,"Washington County, ME",23.0,635,639,841,1049,1221
,2302943640,"Washington County, ME",23.0,635,639,841,1049,1221
,2302944760,"Washington County, ME",23.0,635,639,841,1049,1221
,2302945600,"Washington County, ME",23.0,635,639,841,1049,1221
,2302951375,"Washington County, ME",23.0,635,639,841,1049,1221
,2302953500,"Washington County, ME",23.0,635,639,841,1049,1221
,2302957082,"Washington County, ME",23.0,635,639,841,1049,1221
,2302957090,"Washington County, ME",23.0,635,639,841,1049,1221
,2302957780,"Washington County, ME",23.0,635,639,841,1049,1221
,2302958165,"Washington County, ME",23.0,635,639,841,1049,1221
,2302961035,"Washington County, ME",23.0,635,639,841,1049,1221
,2302963275,"Washington County, ME",23.0,635,639,841,1049,1221
,2302963940,"Washington County, ME",23.0,635,639,841,1049,1221
,2302974125,"Washington County, ME",23.0,635,639,841,1049,1221
,2302975770,"Washington County, ME",23.0,635,639,841,1049,1221
,2302976895,"Washington County, ME",23.0,635,639,841,1049,1221
,2302978675,"Washington County, ME",23.0,635,639,841,1049,1221
,2302979375,"Washington County, ME",23.0,635,639,841,1049,1221
,2302981685,"Washington County, ME",23.0,635,639,841,1049,1221
,2302985185,"Washington County, ME",23.0,635,639,841,1049,1221
,2302985290,"Washington County, ME",23.0,635,639,841,1049,1221
,2303100275,"York County, ME (part) HUD Metro FMR Area",23.0,961,967,1216,1561,1790
,2303100730,"York County, ME (part) HUD Metro FMR Area",23.0,961,967,1216,1561,1790
,2303101605,"York County, ME (part) HUD Metro FMR Area",23.0,961,967,1216,1561,1790
,2303104720,"York-Kittery-South Berwick, ME HUD Metro FMR Area",23.0,1051,1129,1485,1969,2542
,2303104860,"York County, ME (part) HUD Metro FMR Area",23.0,961,967,1216,1561,1790
,2303109410,"Portland, ME HUD Metro FMR Area",23.0,1143,1330,1721,2195,2689
,2303114485,"York County, ME (part) HUD Metro FMR Area",23.0,961,967,1216,1561,1790
,2303116725,"York County, ME (part) HUD Metro FMR Area",23.0,961,967,1216,1561,1790
,2303122955,"York-Kittery-South Berwick, ME HUD Metro FMR Area",23.0,1051,1129,1485,1969,2542
,2303133665,"Portland, ME HUD Metro FMR Area",23.0,1143,1330,1721,2195,2689
,2303136535,"York County, ME (part) HUD Metro FMR Area",23.0,961,967,1216,1561,1790
,2303136745,"York County, ME (part) HUD Metro FMR Area",23.0,961,967,1216,1561,1790
,2303137270,"York-Kittery-South Berwick, ME HUD Metro FMR Area",23.0,1051,1129,1485,1969,2542
,2303138425,"York County, ME (part) HUD Metro FMR Area",23.0,961,967,1216,1561,1790
,2303139195,"York County, ME (part) HUD Metro FMR Area",23.0,961,967,1216,1561,1790
,2303139405,"Portland, ME HUD Metro FMR Area",23.0,1143,1330,1721,2195,2689
,2303141750,"York County, ME (part) HUD Metro FMR Area",23.0,961,967,1216,1561,1790
,2303148750,"York County, ME (part) HUD Metro FMR Area",23.0,961,967,1216,1561,1790
,2303150325,"York County, ME (part) HUD Metro FMR Area",23.0,961,967,1216,1561,1790
,2303154980,"York County, ME (part) HUD Metro FMR Area",23.0,961,967,1216,1561,1790
,2303155085,"Portland, ME HUD Metro FMR Area",23.0,1143,1330,1721,2195,2689
,2303156870,"York County, ME (part) HUD Metro FMR Area",23.0,961,967,1216,1561,1790
,2303164675,"York County, ME (part) HUD Metro FMR Area",23.0,961,967,1216,1561,1790
,2303165725,"York County, ME (part) HUD Metro FMR Area",,961,967,1216,1561,1790
,2303167475,"York County, ME (part) HUD Metro FMR Area",23.0,961,967,1216,1561,1790
,2303170030,"York-Kittery-South Berwick, ME HUD Metro FMR Area",23.0,1051,1129,1485,1969,2542
,2303180530,"York County, ME (part) HUD Metro FMR Area",23.0,961,967,1216,1561,1790
,2303181475,"York County, ME (part) HUD Metro FMR Area",23.0,961,967,1216,1561,1790
,2303187985,"York-Kittery-South Berwick, ME HUD Metro FMR Area",23.0,1051,1129,1485,1969,2542
,2400199999,"Cumberland, MD-WV MSA",24.0,503,606,757,987,1261
,2400399999,"Baltimore-Columbia-Towson, MD MSA",24.0,953,1124,1395,1809,2075
,2400599999,"Baltimore-Columbia-Towson, MD MSA",24.0,953,1124,1395,1809,2075
,2400999999,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",24.0,1539,1567,1785,2260,2713
,2401199999,"Caroline County, MD",24.0,723,728,958,1312,1600
,2401399999,"Baltimore-Columbia-Towson, MD MSA",24.0,953,1124,1395,1809,2075
,2401599999,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",24.0,940,1071,1298,1605,1837
,2401799999,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",24.0,1539,1567,1785,2260,2713
,2401999999,"Dorchester County, MD",24.0,726,731,894,1255,1485
,2402199999,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",24.0,1539,1567,1785,2260,2713
,2402399999,"Garrett County, MD",24.0,557,637,757,1075,1296
,2402599999,"Baltimore-Columbia-Towson, MD MSA",24.0,953,1124,1395,1809,2075
,2402799999,"Baltimore-Columbia-Towson, MD MSA",24.0,953,1124,1395,1809,2075
,2402999999,"Kent County, MD",24.0,779,785,1028,1440,1644
,2403199999,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",24.0,1539,1567,1785,2260,2713
,2403399999,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",24.0,1539,1567,1785,2260,2713
,2403599999,"Baltimore-Columbia-Towson, MD MSA",24.0,953,1124,1395,1809,2075
,2403799999,"California-Lexington Park, MD MSA",24.0,1058,1126,1372,1920,2218
,2403999999,"Somerset County, MD HUD Metro FMR Area",24.0,611,648,792,1070,1098
,2404199999,"Talbot County, MD",24.0,929,957,1141,1577,1953
,2404399999,"Hagerstown, MD HUD Metro FMR Area",24.0,646,757,972,1381,1637
,2404599999,"Salisbury, MD HUD Metro FMR Area",24.0,787,788,1037,1398,1566
,2404799999,"Worcester County, MD HUD Metro FMR Area",24.0,759,764,932,1324,1595
,2451099999,"Baltimore-Columbia-Towson, MD MSA",24.0,953,1124,1395,1809,2075
,2500103690,"Barnstable Town, MA MSA",25.0,1248,1428,1879,2323,2548
,2500107175,"Barnstable Town, MA MSA",25.0,1248,1428,1879,2323,2548
,2500107980,"Barnstable Town, MA MSA",25.0,1248,1428,1879,2323,2548
,2500112995,"Barnstable Town, MA MSA",25.0,1248,1428,1879,2323,2548
,2500116775,"Barnstable Town, MA MSA",25.0,1248,1428,1879,2323,2548
,2500119295,"Barnstable Town, MA MSA",25.0,1248,1428,1879,2323,2548
,2500123105,"Barnstable Town, MA MSA",25.0,1248,1428,1879,2323,2548
,2500129020,"Barnstable Town, MA MSA",25.0,1248,1428,1879,2323,2548
,2500139100,"Barnstable Town, MA MSA",25.0,1248,1428,1879,2323,2548
,2500151440,"Barnstable Town, MA MSA",25.0,1248,1428,1879,2323,2548
,2500155500,"Barnstable Town, MA MSA",25.0,1248,1428,1879,2323,2548
,2500159735,"Barnstable Town, MA MSA",25.0,1248,1428,1879,2323,2548
,2500170605,"Barnstable Town, MA MSA",25.0,1248,1428,1879,2323,2548
,2500174385,"Barnstable Town, MA MSA",25.0,1248,1428,1879,2323,2548
,2500182525,"Barnstable Town, MA MSA",25.0,1248,1428,1879,2323,2548
,2500300555,"Pittsfield, MA HUD Metro FMR Area",25.0,848,1013,1277,1623,1759
,2500300975,"Berkshire County, MA (part) HUD Metro FMR Area",25.0,940,1016,1337,1653,1877
,2500304545,"Berkshire County, MA (part) HUD Metro FMR Area",25.0,940,1016,1337,1653,1877
,2500313345,"Pittsfield, MA HUD Metro FMR Area",25.0,848,1013,1277,1623,1759
,2500314010,"Berkshire County, MA (part) HUD Metro FMR Area",25.0,940,1016,1337,1653,1877
,2500316180,"Pittsfield, MA HUD Metro FMR Area",25.0,848,1013,1277,1623,1759
,2500321360,"Berkshire County, MA (part) HUD Metro FMR Area",25.0,940,1016,1337,1653,1877
,2500324120,"Berkshire County, MA (part) HUD Metro FMR Area",25.0,940,1016,1337,1653,1877
,2500326815,"Berkshire County, MA (part) HUD Metro FMR Area",25.0,940,1016,1337,1653,1877
,2500328180,"Berkshire County, MA (part) HUD Metro FMR Area",25.0,940,1016,1337,1653,1877
,2500330315,"Pittsfield, MA HUD Metro FMR Area",25.0,848,1013,1277,1623,1759
,2500334340,"Pittsfield, MA HUD Metro FMR Area",25.0,848,1013,1277,1623,1759
,2500334655,"Pittsfield, MA HUD Metro FMR Area",25.0,848,1013,1277,1623,1759
,2500334970,"Pittsfield, MA HUD Metro FMR Area",25.0,848,1013,1277,1623,1759
,2500342460,"Berkshire County, MA (part) HUD Metro FMR Area",25.0,940,1016,1337,1653,1877
,2500343300,"Berkshire County, MA (part) HUD Metro FMR Area",25.0,940,1016,1337,1653,1877
,2500344385,"Berkshire County, MA (part) HUD Metro FMR Area",25.0,940,1016,1337,1653,1877
,2500345420,"Berkshire County, MA (part) HUD Metro FMR Area",25.0,940,1016,1337,1653,1877
,2500346225,"Berkshire County, MA (part) HUD Metro FMR Area",25.0,940,1016,1337,1653,1877
,2500351580,"Berkshire County, MA (part) HUD Metro FMR Area",25.0,940,1016,1337,1653,1877
,2500353050,"Berkshire County, MA (part) HUD Metro FMR Area",25.0,940,1016,1337,1653,1877
,2500353960,"Pittsfield, MA HUD Metro FMR Area",25.0,848,1013,1277,1623,1759
,2500356795,"Pittsfield, MA HUD Metro FMR Area",25.0,848,1013,1277,1623,1759
,2500359665,"Berkshire County, MA (part) HUD Metro FMR Area",25.0,940,1016,1337,1653,1877
,2500360225,"Berkshire County, MA (part) HUD Metro FMR Area",25.0,940,1016,1337,1653,1877
,2500361065,"Berkshire County, MA (part) HUD Metro FMR Area",25.0,940,1016,1337,1653,1877
,2500367595,"Pittsfield, MA HUD Metro FMR Area",25.0,848,1013,1277,1623,1759
,2500371095,"Berkshire County, MA (part) HUD Metro FMR Area",25.0,940,1016,1337,1653,1877
,2500373335,"Berkshire County, MA (part) HUD Metro FMR Area",25.0,940,1016,1337,1653,1877
,2500377990,"Berkshire County, MA (part) HUD Metro FMR Area",25.0,940,1016,1337,1653,1877
,2500379985,"Berkshire County, MA (part) HUD Metro FMR Area",25.0,940,1016,1337,1653,1877
,2500380685,"Berkshire County, MA (part) HUD Metro FMR Area",25.0,940,1016,1337,1653,1877
,2500500520,"New Bedford, MA HUD Metro FMR Area",25.0,809,903,1114,1377,1511
,2500502690,"Providence-Fall River, RI-MA HUD Metro FMR Area",25.0,913,1026,1234,1525,1868
,2500505280,"Taunton-Mansfield-Norton, MA HUD Metro FMR Area",25.0,952,1110,1433,1836,2052
,2500516425,"New Bedford, MA HUD Metro FMR Area",25.0,809,903,1114,1377,1511
,2500516950,"Taunton-Mansfield-Norton, MA HUD Metro FMR Area",25.0,952,1110,1433,1836,2052
,2500520100,"Easton-Raynham, MA HUD Metro FMR Area",25.0,1374,1416,1863,2320,2834
,2500522130,"New Bedford, MA HUD Metro FMR Area",25.0,809,903,1114,1377,1511
,2500523000,"Providence-Fall River, RI-MA HUD Metro FMR Area",25.0,913,1026,1234,1525,1868
,2500525240,"New Bedford, MA HUD Metro FMR Area",25.0,809,903,1114,1377,1511
,2500538225,"Taunton-Mansfield-Norton, MA HUD Metro FMR Area",25.0,952,1110,1433,1836,2052
,2500545000,"New Bedford, MA HUD Metro FMR Area",25.0,809,903,1114,1377,1511
,2500546598,"Providence-Fall River, RI-MA HUD Metro FMR Area",25.0,913,1026,1234,1525,1868
,2500549970,"Taunton-Mansfield-Norton, MA HUD Metro FMR Area",25.0,952,1110,1433,1836,2052
,2500556060,"Easton-Raynham, MA HUD Metro FMR Area",25.0,1374,1416,1863,2320,2834
,2500556375,"Providence-Fall River, RI-MA HUD Metro FMR Area",25.0,913,1026,1234,1525,1868
,2500560645,"Providence-Fall River, RI-MA HUD Metro FMR Area",25.0,913,1026,1234,1525,1868
,2500562430,"Providence-Fall River, RI-MA HUD Metro FMR Area",25.0,913,1026,1234,1525,1868
,2500568750,"Providence-Fall River, RI-MA HUD Metro FMR Area",25.0,913,1026,1234,1525,1868
,2500569170,"Taunton-Mansfield-Norton, MA HUD Metro FMR Area",25.0,952,1110,1433,1836,2052
,2500577570,"Providence-Fall River, RI-MA HUD Metro FMR Area",25.0,913,1026,1234,1525,1868
,2500701585,"Dukes County, MA",25.0,1824,1942,2213,2736,3186
,2500713800,"Dukes County, MA",25.0,1824,1942,2213,2736,3186
,2500721150,"Dukes County, MA",25.0,1824,1942,2213,2736,3186
,2500726325,"Dukes County, MA",25.0,1824,1942,2213,2736,3186
,2500750390,"Dukes County, MA",25.0,1824,1942,2213,2736,3186
,2500769940,"Dukes County, MA",25.0,1824,1942,2213,2736,3186
,2500778235,"Dukes County, MA",25.0,1824,1942,2213,2736,3186
,2500901260,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2500901465,"Lawrence, MA-NH HUD Metro FMR Area",25.0,1040,1219,1565,1935,2122
,2500905595,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2500907420,"Lawrence, MA-NH HUD Metro FMR Area",25.0,1040,1219,1565,1935,2122
,2500916250,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2500921850,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2500925625,"Lawrence, MA-NH HUD Metro FMR Area",25.0,1040,1219,1565,1935,2122
,2500926150,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2500927620,"Lawrence, MA-NH HUD Metro FMR Area",25.0,1040,1219,1565,1935,2122
,2500927900,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2500929405,"Lawrence, MA-NH HUD Metro FMR Area",25.0,1040,1219,1565,1935,2122
,2500932310,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2500934550,"Lawrence, MA-NH HUD Metro FMR Area",25.0,1040,1219,1565,1935,2122
,2500937490,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2500937560,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2500937995,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2500938400,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2500940430,"Lawrence, MA-NH HUD Metro FMR Area",25.0,1040,1219,1565,1935,2122
,2500940710,"Lawrence, MA-NH HUD Metro FMR Area",25.0,1040,1219,1565,1935,2122
,2500941095,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2500943580,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2500945175,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2500945245,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2500946365,"Lawrence, MA-NH HUD Metro FMR Area",25.0,1040,1219,1565,1935,2122
,2500952490,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2500957880,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2500958405,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2500959105,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2500959245,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2500960015,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2500968645,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2500970150,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2500974595,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2500977150,"Lawrence, MA-NH HUD Metro FMR Area",25.0,1040,1219,1565,1935,2122
,2501102095,"Franklin County, MA HUD Nonmetro FMR Area",25.0,798,909,1160,1488,1672
,2501105560,"Franklin County, MA HUD Nonmetro FMR Area",25.0,798,909,1160,1488,1672
,2501109595,"Franklin County, MA HUD Nonmetro FMR Area",25.0,798,909,1160,1488,1672
,2501112505,"Franklin County, MA HUD Nonmetro FMR Area",25.0,798,909,1160,1488,1672
,2501114885,"Franklin County, MA HUD Nonmetro FMR Area",25.0,798,909,1160,1488,1672
,2501115200,"Franklin County, MA HUD Nonmetro FMR Area",25.0,798,909,1160,1488,1672
,2501116670,"Franklin County, MA HUD Nonmetro FMR Area",25.0,798,909,1160,1488,1672
,2501121780,"Franklin County, MA HUD Nonmetro FMR Area",25.0,798,909,1160,1488,1672
,2501125730,"Franklin County, MA HUD Nonmetro FMR Area",25.0,798,909,1160,1488,1672
,2501127060,"Franklin County, MA HUD Nonmetro FMR Area",25.0,798,909,1160,1488,1672
,2501129475,"Franklin County, MA HUD Nonmetro FMR Area",25.0,798,909,1160,1488,1672
,2501129650,"Franklin County, MA HUD Nonmetro FMR Area",25.0,798,909,1160,1488,1672
,2501135180,"Franklin County, MA HUD Nonmetro FMR Area",25.0,798,909,1160,1488,1672
,2501135285,"Franklin County, MA HUD Nonmetro FMR Area",25.0,798,909,1160,1488,1672
,2501142040,"Franklin County, MA HUD Nonmetro FMR Area",25.0,798,909,1160,1488,1672
,2501142285,"Franklin County, MA HUD Nonmetro FMR Area",25.0,798,909,1160,1488,1672
,2501145490,"Franklin County, MA HUD Nonmetro FMR Area",25.0,798,909,1160,1488,1672
,2501147835,"Franklin County, MA HUD Nonmetro FMR Area",25.0,798,909,1160,1488,1672
,2501151265,"Franklin County, MA HUD Nonmetro FMR Area",25.0,798,909,1160,1488,1672
